0.083804235,0.010552608
-0.23575193,0.42461404
-0.22106364,-0.14638332
0.042336658,0.014802393
0.18411033,-0.17317118
-0.3442407,0.35822162
0.2411725,0.20595579
0.08145985,-0.14679408
-0.122873835,0.12189568
-0.23534125,0.25451633
-0.27838397,-0.20635462
0.028704539,0.03148028
-0.32198548,-0.020370936
-0.08632927,0.17692551
0.15485784,-0.1039105
0.065549955,0.01542087
0.34185952,-0.010945363
0.2404945,0.19961269
0.106074624,-0.0722945
0.39000598,0.059615996
0.39906475,-0.021086322
-0.09603801,0.025368547
0.252858,-0.331164
0.3061006,-0.23218922
-0.4908009,-0.05624979
-0.49597847,0.23368841
-0.7105079,-0.49733514
0.050313327,0.23392764
-0.3219327,-0.49761894
-0.23685165,0.14225006
0.20234215,0.68365526
-0.40765285,-0.07169823
0.74355364,0.11504699
0.09158243,0.459746
-0.0033619166,0.048859514
-0.68408275,0.30201027
-0.31560555,-0.030953053
-0.20858784,0.21688235
0.25024775,-0.07568034
-0.86320513,0.003473076
-0.24295339,-0.074005336
-0.2238124,-0.4324772
-0.5173863,0.47665763
0.041947372,-0.272013
-0.8045473,0.89332694
0.49611717,0.5202246
-0.744404,0.0005801151
-0.48666197,-0.6107457
-0.36457616,0.18296923
-0.009926648,0.479283
-0.47901812,-0.17413418
0.48993605,-0.24139725
0.60437495,0.5743436
-0.6759727,-0.3043829
0.22699627,0.6432705
-0.8973308,-0.46973205
-0.017172014,0.68358755
-0.44109574,-0.1331152
0.047135323,0.29818916
-0.00026902786,0.05551128
-0.3954589,-0.117113635
-0.8525194,0.36949193
-0.06879411,0.58491254
-0.30164686,-0.2735964
-0.3710594,-0.097058244
-0.5048896,-0.7681125
-0.19305816,0.6134877
0.048499472,-0.30040035
0.22529343,0.17580123
0.4721136,-0.23432504
-0.36635414,0.0071128528
-0.6460892,0.28281838
-0.37956366,-0.026652327
-0.0022732813,-0.42170852
0.17035708,0.20361605
-0.17959751,0.08017017
-0.27789047,0.06016148
-0.028814124,-0.66404444
-0.37420267,0.14174944
-0.13148418,0.26940146
-0.19510888,-0.27607182
