0.030759076,-0.024385272
0.14638042,-0.062333267
-0.25384143,-0.08668216
0.25101817,-0.30479488
0.17135018,-0.062990636
-0.14764789,-0.06652143
0.1450473,-0.07747623
0.21541187,-0.33463234
-0.14552404,-0.14166121
-0.30758893,-0.5054598
-0.3265737,-0.35623452
-0.012157141,-0.1993326
-0.020186717,-0.35796386
-0.07471842,-0.24835283
0.45852125,-0.2844094
0.109227784,-0.2578762
0.17629786,-0.36884078
0.07742883,-0.08238857
-0.15133531,-0.34760574
-0.01906059,0.027313996
0.21733052,-0.109129585
0.43241334,-0.46639812
0.3140741,-0.022443423
0.6099078,0.032898057
0.27181512,-0.082470246
0.16116567,-0.5606078
-0.2217894,0.010219129
0.06940748,-0.33304614
0.33358377,-0.60346323
0.16685855,0.015117919
0.3970464,0.012570118
0.22839801,-0.69071
0.2535294,-0.7910161
0.32207847,-0.22133732
0.4472076,-0.09002816
-0.33677918,0.010440366
0.18538041,0.021092689
-0.16759016,0.0191476
0.25513348,0.04260894
0.45907727,-0.062329315
-0.21484615,0.0037324002
-0.32935283,0.2931497
-0.51795346,-0.020166636
0.36037016,0.10303101
0.42434186,-0.22666046
0.11142948,-0.43273076
-0.4486159,0.10157253
-0.6547454,0.323083
-0.41103524,-0.49166784
0.6285689,0.08988421
0.09634942,-0.08522945
0.40886748,0.008301906
-0.58042973,0.31065008
0.49452227,0.050443947
-0.31053013,-0.5609371
-0.113802075,-0.8382956
-0.16654535,0.21260299
0.27180454,0.0966158
-0.21476723,-0.10736575
0.4718544,0.10292846
-0.651789,-0.5199863
0.24217881,-0.07633059
0.018391468,-0.056580264
0.11191413,-0.04811298
0.19164313,0.27760273
-0.24375835,0.38346475
0.4614928,0.0046107634
0.24793549,-0.8484614
0.37722895,0.0640896
-0.3383685,-0.6225407
0.41737366,-0.6569332
0.21023394,0.13082778
-0.5345539,-0.25413987
0.40244955,-0.22418067
0.17803606,0.18028404
0.10118188,0.17136753
-0.5501194,0.382514
-0.10429476,-0.04031945
0.22298528,0.22972582
0.25327587,0.35788596
0.7216268,0.16492169
