-0.013499241,0.11633134
-0.30841303,0.11322065
0.036826864,0.097847864
-0.17885646,-0.4018291
0.18390797,-0.028928967
-0.58985966,0.16461387
-0.16263622,0.03723686
-0.45309472,-0.2417937
0.19311248,-0.0076133437
-0.18578614,0.38829872
0.06031912,-0.32718343
-0.12683006,-0.3827165
0.32505405,0.4047389
0.027961144,-0.28329852
-0.104624406,0.037918143
-0.045602594,-0.3018722
0.01245109,0.11552499
-0.11525121,0.27817065
-0.24781732,0.0026002384
-0.31125596,-0.10353902
-0.29568574,0.091387436
-0.18180491,-0.43036318
0.3010388,0.1395971
-0.40680036,-0.23644589
-0.6626235,0.3824492
-0.44482705,0.49316368
0.2756108,0.11985202
-0.58641773,0.57580477
0.009144117,0.4058397
-0.059612077,0.050077714
-0.049678273,-0.09455616
-0.6550445,-0.14393198
0.010949256,0.40712348
-0.39655784,0.033497456
-0.083873846,-0.1582723
-0.054191142,-0.10398891
-0.3412177,0.44300973
-0.60717666,0.31029767
-0.26310283,0.351208
0.31178737,0.12162122
0.53739244,-0.44285792
-0.3672363,0.21602964
-0.5916895,0.22727636
-0.27413598,0.39509323
-0.22486049,-0.0054907054
-0.02649123,0.4065344
-0.33655664,-0.010359174
-0.25152856,-0.08037864
0.16178486,0.05499429
-0.16887315,-0.14801008
0.38615754,0.19209
0.15499164,0.5150576
-0.05860297,-0.22461805
0.38946435,0.062440977
0.34931144,0.13761172
0.13095774,0.024046281
0.08980514,-0.09551694
0.16962762,0.19004138
