0.07584406,0.17883138
0.07349191,-0.031703863
0.21784008,0.09602249
0.2432944,-0.07841206
0.26869816,-0.014670954
0.2868154,-0.26931164
0.07091252,0.14883195
-0.21579881,0.046456736
0.7064548,-0.02355374
-0.15237606,-0.20128216
-0.2322978,0.4035245
-0.33829036,0.5847229
0.045245808,-0.1156218
-0.21320726,0.12241832
0.32498068,-0.1254494
0.43121302,-0.09606718
0.1942401,0.07573146
0.0330489,0.100858904
0.31261128,0.4375944
-0.40991482,0.39073244
0.14860138,0.080756284
-0.17470764,0.45038053
0.15385514,0.6056184
0.1253173,-0.07466749
-0.4300653,-0.35678458
0.05690376,0.38013527
-0.08180413,-0.13831966
0.11685948,-0.06723518
0.017071487,0.19678578
-0.2355088,-0.046409514
-0.049821295,0.6806936
0.067305535,0.20937414
-0.017496433,0.42404822
0.6153497,0.041462295
0.0029227787,-0.23510045
0.6803846,0.14776017
-0.4142892,0.07984616
0.148313,-0.073315665
0.32676843,-0.012219349
0.560454,0.16109201
-0.21494664,-0.09699234
-0.07435755,0.4812074
0.5951459,-0.04049342
0.3223813,0.1505016
-0.118579544,0.3679831
0.38749045,0.012679662
0.35413828,0.040514268
0.3171898,0.06479496
0.12584378,0.17437229
0.027516892,0.10485742
0.1582447,0.1370357
0.093157955,0.27609202
-0.24680148,-0.055212423
0.16087039,0.1436482
-0.3695175,0.018275958
-0.11390878,-0.08766739
0.17350143,0.09830126
0.42202982,-0.103996545
0.3341107,-0.18793383
0.06608395,0.30851865
0.06785668,0.108893506
-0.09566293,0.2386775
0.26442233,-0.0042762184
-0.28954706,0.21813168
-0.20290779,0.19105369
0.27961943,0.16542962
0.06823756,-0.18920466
0.11574967,-0.29107863
0.22826771,-0.14891304
-0.013677755,0.14539652
0.048931617,-0.12808207
-0.0050398125,0.0474239
0.010003754,-0.3549413
-0.043964997,0.002093026
0.16355251,0.16396937
-0.18189967,0.2935414
-0.0080909245,-0.048896898
0.098988265,0.120389
-0.013241701,0.10671427
-0.009253795,-0.037233092
-0.045581385,0.253235
0.10939191,0.15894507
