max-path-return_agent_0,mean-path-return_agent_0,last-path-return_agent_0,max-path-return_agent_1,mean-path-return_agent_1,last-path-return_agent_1,episodes,total-samples
-13.213092,-13.213092,-13.213092,-13.213092,-13.213092,-13.213092,1,1
-13.147835,-13.147835,-13.147835,-13.147835,-13.147835,-13.147835,2,2
-13.147835,-13.447047,-13.447047,-13.147835,-13.447047,-13.447047,3,3
-13.147835,-13.221141,-13.221141,-13.147835,-13.221141,-13.221141,4,4
